iter	Passed	Remaining
6541	491818	259967
6542	491940	259917
6543	492029	259849
6544	492099	259771
6545	492186	259702
6546	492312	259653
6547	492405	259588
6548	492465	259505
6549	492557	259438
6550	492615	259354
6551	492673	259269
6552	492747	259194
6553	492813	259114
6554	492898	259044
6555	492962	258962
6556	493038	258888
6557	493114	258813
6558	493177	258732
6559	493235	258647
6560	493304	258569
6561	493380	258494
6562	493457	258420
6563	493525	258341
6564	493595	258263
6565	493672	258189
6566	493750	258115
6567	493822	258038
6568	493891	257960
6569	493958	257880
6570	494030	257803
6571	494106	257729
6572	494160	257643
6573	494233	257566
6574	494306	257490
6575	494376	257412
6576	494457	257340
6577	494533	257265
6578	494602	257187
6579	494670	257108
6580	494756	257038
6581	494829	256962
6582	494907	256888
6583	494983	256813
6584	495049	256734
6585	495117	256655
6586	495181	256574
6587	495247	256494
6588	495317	256416
6589	495382	256336
6590	495450	256256
6591	495523	256180
6592	495588	256100
6593	495661	256024
6594	495747	255954
6595	495839	255888
6596	495956	255834
6597	496092	255790
6598	496181	255722
6599	496270	255654
6600	496364	255588
6601	496439	255513
6602	496514	255438
6603	496635	255386
6604	496704	255308
6605	496770	255228
6606	496842	255151
6607	496914	255074
6608	496980	254994
6609	497053	254918
6610	497122	254840
6611	497193	254763
6612	497250	254678
6613	497311	254595
6614	497409	254532
6615	497506	254468
6616	497577	254391
6617	497670	254325
6618	497733	254243
6619	497798	254163
6620	497866	254083
6621	497940	254008
6622	498001	253925
6623	498066	253845
6624	498128	253763
6625	498224	253698
6626	498287	253617
6627	498384	253553
6628	498449	253473
6629	498505	253388
6630	498577	253311
6631	498695	253257
6632	498772	253183
6633	498843	253106
6634	498922	253033
6635	498975	252946
6636	499038	252865
6637	499110	252788
6638	499187	252714
6639	499258	252636
6640	499335	252562
6641	499410	252487
6642	499477	252408
6643	499542	252327
6644	499616	252251
6645	499696	252178
6646	499773	252104
6647	499845	252028
6648	499915	251950
6649	500001	251880
6650	500072	251803
6651	500124	251716
6652	500186	251634
6653	500279	251568
6654	500351	251491
6655	500413	251409
6656	500485	251333
6657	500560	251257
6658	500624	251176
6659	500687	251095
6660	500781	251029
6661	500856	250954
6662	500917	250872
6663	500976	250789
6664	501042	250709
6665	501114	250632
6666	501178	250551
6667	501241	250470
6668	501312	250393
6669	501380	250314
6670	501448	250235
6671	501523	250160
6672	501582	250077
6673	501639	249993
6674	501713	249917
6675	501771	249833
6676	501847	249758
6677	501918	249681
6678	501989	249604
6679	502060	249527
6680	502144	249456
6681	502219	249380
6682	502289	249303
6683	502357	249224
6684	502468	249167
6685	502566	249103
6686	502688	249051
6687	502755	248972
6688	502829	248896
6689	502889	248813
6690	502954	248733
6691	503014	248650
6692	503069	248565
6693	503133	248485
6694	503194	248402
6695	503254	248320
6696	503313	248237
6697	503387	248161
6698	503456	248083
6699	503526	248005
6700	503597	247928
6701	503668	247851
6702	503737	247773
6703	503824	247703
6704	503902	247630
6705	503967	247549
6706	504035	247471
6707	504110	247395
6708	504198	247326
6709	504269	247249
6710	504358	247181
6711	504433	247106
6712	504512	247033
6713	504631	246979
6714	504726	246914
6715	504789	246832
6716	504849	246750
6717	504914	246670
6718	504984	246592
6719	505050	246512
6720	505127	246438
6721	505189	246357
6722	505262	246280
6723	505329	246201
6724	505389	246119
6725	505460	246041
6726	505530	245964
6727	505601	245887
6728	505672	245810
6729	505735	245728
6730	505796	245646
6731	505859	245565
6732	505933	245490
6733	506048	245434
6734	506129	245361
6735	506208	245288
6736	506306	245224
6737	506396	245156
6738	506481	245086
6739	506556	245011
6740	506619	244929
6741	506685	244850
6742	506745	244767
6743	506807	244686
6744	506871	244605
6745	506931	244523
6746	506991	244441
6747	507050	244358
6748	507131	244285
6749	507209	244211
6750	507278	244133
6751	507356	244059
6752	507421	243980
6753	507486	243900
6754	507557	243822
6755	507632	243747
6756	507706	243672
6757	507775	243594
6758	507846	243516
6759	507913	243437
6760	507981	243359
6761	508049	243280
6762	508128	243207
6763	508226	243143
6764	508321	243077
6765	508405	243006
6766	508472	242927
6767	508538	242847
6768	508597	242765
6769	508664	242686
6770	508728	242605
6771	508798	242528
6772	508858	242445
6773	508922	242365
6774	508991	242287
6775	509053	242205
6776	509139	242136
6777	509205	242056
6778	509294	241987
6779	509381	241918
6780	509476	241852
6781	509550	241777
6782	509612	241695
6783	509677	241615
6784	509744	241536
6785	509811	241458
6786	509908	241393
6787	510005	241328
6788	510081	241253
6789	510190	241194
6790	510275	241124
6791	510371	241058
6792	510447	240984
6793	510558	240925
6794	510653	240860
6795	510746	240793
6796	510812	240713
6797	510880	240635
6798	510942	240554
6799	511013	240476
6800	511077	240396
6801	511149	240319
6802	511252	240257
6803	511362	240199
6804	511466	240137
6805	511546	240064
6806	511607	239982
6807	511670	239902
6808	511757	239832
6809	511816	239749
6810	511879	239668
6811	511960	239596
6812	512079	239541
6813	512182	239479
6814	512254	239402
6815	512345	239334
6816	512411	239255
6817	512489	239181
6818	512574	239111
6819	512643	239033
6820	512751	238973
6821	512821	238895
6822	512922	238832
6823	512989	238753
6824	513051	238672
6825	513114	238591
6826	513199	238520
6827	513282	238449
6828	513377	238383
6829	513475	238318
6830	513573	238254
6831	513676	238192
6832	513779	238129
6833	513845	238050
6834	513912	237971
6835	513975	237890
6836	514039	237809
6837	514102	237728
6838	514174	237652
6839	514236	237571
6840	514319	237499
6841	514400	237427
6842	514512	237369
6843	514598	237298
6844	514695	237233
6845	514776	237160
6846	514851	237085
6847	514949	237021
6848	515051	236958
6849	515122	236881
6850	515177	236796
6851	515273	236731
6852	515356	236659
6853	515420	236578
6854	515515	236512
6855	515630	236455
6856	515703	236379
6857	515774	236302
6858	515849	236227
6859	515921	236150
6860	515992	236073
6861	516062	235996
6862	516134	235919
6863	516210	235844
6864	516284	235768
6865	516355	235691
6866	516426	235614
6867	516493	235535
6868	516560	235456
6869	516632	235379
6870	516701	235301
6871	516773	235225
6872	516847	235149
6873	516928	235076
6874	516988	234994
6875	517052	234914
6876	517113	234833
6877	517181	234754
6878	517247	234674
6879	517313	234595
6880	517379	234516
6881	517442	234435
6882	517512	234357
6883	517579	234279
6884	517640	234197
6885	517706	234118
6886	517769	234037
6887	517835	233958
6888	517897	233876
6889	517961	233796
6890	518032	233719
6891	518093	233638
6892	518157	233558
6893	518217	233476
6894	518280	233395
6895	518368	233325
6896	518436	233247
6897	518545	233187
6898	518614	233109
6899	518683	233031
6900	518763	232958
6901	518823	232876
6902	518930	232815
6903	519015	232745
6904	519132	232688
6905	519217	232617
6906	519300	232546
6907	519368	232467
6908	519445	232393
6909	519518	232317
6910	519613	232251
6911	519729	232194
6912	519821	232126
6913	519914	232058
6914	519993	231985
6915	520114	231930
6916	520188	231854
6917	520258	231777
6918	520331	231701
6919	520396	231621
6920	520454	231538
6921	520523	231460
6922	520595	231384
6923	520658	231303
6924	520719	231221
6925	520782	231141
6926	520842	231059
6927	520912	230982
6928	520984	230905
6929	521045	230823
6930	521103	230740
6931	521162	230658
6932	521231	230580
6933	521291	230498
6934	521348	230415
6935	521413	230336
6936	521474	230254
6937	521533	230172
6938	521606	230096
6939	521672	230016
6940	521752	229943
6941	521845	229876
6942	521918	229800
6943	521996	229726
6944	522069	229650
6945	522138	229572
6946	522248	229512
6947	522328	229439
6948	522414	229369
6949	522513	229304
6950	522604	229236
6951	522703	229171
6952	522814	229112
6953	522920	229050
6954	523029	228989
6955	523144	228932
6956	523212	228853
6957	523304	228785
6958	523399	228719
6959	523526	228666
6960	523604	228592
6961	523673	228514
6962	523746	228438
6963	523858	228379
6964	523969	228319
6965	524045	228244
6966	524111	228165
6967	524180	228087
6968	524242	228006
6969	524312	227929
6970	524369	227846
6971	524428	227763
6972	524498	227686
6973	524556	227603
6974	524615	227521
6975	524682	227442
6976	524759	227368
6977	524839	227295
6978	524899	227213
6979	524960	227131
6980	525026	227052
6981	525094	226974
6982	525175	226901
6983	525241	226822
6984	525309	226744
6985	525389	226670
6986	525464	226595
6987	525532	226517
6988	525609	226443
6989	525674	226363
6990	525737	226283
6991	525801	226202
6992	525878	226128
6993	525950	226051
6994	526048	225986
6995	526132	225915
6996	526227	225848
6997	526346	225792
6998	526434	225722
6999	526513	225648
7000	526589	225573
7001	526662	225497
7002	526760	225432
7003	526847	225362
7004	526919	225285
7005	527001	225213
7006	527082	225140
7007	527148	225061
7008	527210	224980
7009	527279	224902
7010	527342	224821
7011	527404	224741
7012	527471	224662
7013	527532	224580
7014	527593	224499
7015	527662	224421
7016	527725	224341
7017	527792	224262
7018	527851	224180
7019	527914	224100
7020	527979	224020
7021	528046	223942
7022	528111	223862
7023	528189	223788
7024	528249	223706
7025	528323	223631
7026	528387	223551
7027	528463	223476
7028	528532	223398
7029	528603	223321
7030	528674	223244
7031	528737	223164
7032	528801	223084
7033	528867	223005
7034	528932	222925
7035	528995	222845
7036	529073	222771
7037	529144	222694
7038	529216	222618
7039	529291	222542
7040	529360	222465
7041	529439	222391
7042	529509	222314
7043	529588	222240
7044	529664	222165
7045	529746	222093
7046	529817	222016
7047	529900	221944
7048	529979	221871
7049	530049	221793
7050	530126	221719
7051	530218	221651
7052	530291	221575
7053	530366	221499
7054	530453	221429
7055	530525	221352
7056	530601	221278
7057	530670	221200
7058	530736	221121
7059	530804	221043
7060	530893	220974
7061	530986	220906
7062	531096	220845
7063	531206	220784
7064	531322	220726
7065	531425	220662
7066	531525	220597
7067	531637	220537
7068	531706	220460
7069	531780	220384
7070	531854	220308
7071	531951	220242
7072	532026	220167
7073	532129	220103
7074	532228	220037
7075	532318	219968
7076	532400	219896
7077	532465	219817
7078	532560	219749
7079	532659	219684
7080	532774	219625
7081	532872	219559
7082	532972	219494
7083	533046	219418
7084	533118	219342
7085	533193	219266
7086	533256	219186
7087	533317	219105
7088	533380	219025
7089	533465	218954
7090	533564	218888
7091	533628	218808
7092	533688	218727
7093	533780	218658
7094	533847	218580
7095	533912	218500
7096	534007	218433
7097	534085	218359
7098	534156	218282
7099	534240	218210
7100	534312	218134
7101	534383	218057
7102	534463	217983
7103	534538	217908
7104	534617	217834
7105	534686	217757
7106	534769	217685
7107	534860	217616
7108	534942	217543
7109	535046	217480
7110	535142	217413
7111	535216	217337
7112	535309	217269
7113	535367	217187
7114	535443	217112
7115	535532	217042
7116	535609	216968
7117	535688	216894
7118	535750	216813
7119	535827	216739
7120	535897	216661
7121	535973	216586
7122	536045	216510
7123	536108	216430
7124	536208	216365
7125	536276	216286
7126	536358	216214
7127	536441	216142
7128	536511	216064
7129	536580	215986
7130	536647	215908
7131	536722	215832
7132	536791	215754
7133	536864	215679
7134	536939	215603
7135	537008	215525
7136	537073	215446
7137	537178	215383
7138	537266	215313
7139	537401	215261
7140	537535	215209
7141	537634	215144
7142	537705	215067
7143	537778	214990
7144	537863	214919
7145	537962	214853
7146	538061	214787
7147	538148	214717
7148	538239	214648
7149	538334	214580
7150	538425	214511
7151	538497	214435
7152	538577	214361
7153	538698	214304
7154	538771	214228
7155	538851	214155
7156	538928	214080
7157	539015	214009
7158	539113	213943
7159	539185	213867
7160	539283	213800
7161	539398	213741
7162	539464	213661
7163	539563	213596
7164	539638	213520
7165	539700	213439
7166	539771	213362
7167	539869	213296
7168	539945	213221
7169	540009	213141
7170	540074	213062
7171	540182	213000
7172	540251	212922
7173	540338	212851
7174	540416	212777
7175	540512	212710
7176	540580	212631
7177	540641	212550
7178	540705	212471
7179	540777	212394
7180	540843	212315
7181	540917	212239
7182	540992	212164
7183	541067	212088
7184	541146	212014
7185	541218	211938
7186	541298	211864
7187	541376	211790
7188	541450	211714
7189	541513	211634
7190	541583	211557
7191	541642	211475
7192	541706	211395
7193	541773	211317
7194	541832	211235
7195	541899	211157
7196	541961	211076
7197	542030	210999
7198	542105	210923
7199	542175	210845
7200	542245	210768
7201	542322	210693
7202	542400	210619
7203	542471	210542
7204	542548	210468
7205	542618	210390
7206	542692	210314
7207	542758	210236
7208	542832	210160
7209	542901	210082
7210	542963	210002
7211	543028	209922
7212	543092	209843
7213	543155	209762
7214	543219	209683
7215	543294	209608
7216	543353	209526
7217	543432	209452
7218	543499	209374
7219	543571	209297
7220	543643	209220
7221	543723	209147
7222	543790	209069
7223	543855	208989
7224	543922	208911
7225	543988	208832
7226	544064	208757
7227	544176	208696
7228	544272	208628
7229	544380	208566
7230	544494	208505
7231	544594	208439
7232	544678	208368
7233	544772	208299
7234	544875	208234
7235	544982	208171
7236	545072	208102
7237	545162	208032
7238	545257	207964
7239	545352	207896
7240	545417	207817
7241	545510	207748
7242	545597	207677
7243	545662	207598
7244	545740	207524
7245	545844	207460
7246	545925	207386
7247	545998	207310
7248	546071	207234
7249	546154	207162
7250	546226	207085
7251	546299	207009
7252	546368	206931
7253	546445	206856
7254	546514	206779
7255	546581	206700
7256	546659	206626
7257	546724	206547
7258	546791	206468
7259	546852	206387
7260	546918	206309
7261	546976	206227
7262	547035	206145
7263	547108	206069
7264	547182	205993
7265	547257	205918
7266	547326	205840
7267	547387	205759
7268	547449	205679
7269	547514	205600
7270	547587	205524
7271	547655	205446
7272	547719	205366
7273	547810	205297
7274	547907	205230
7275	548025	205170
7276	548112	205099
7277	548219	205036
7278	548291	204959
7279	548349	204877
7280	548418	204800
7281	548515	204732
7282	548588	204656
7283	548645	204574
7284	548710	204495
7285	548777	204417
7286	548866	204346
7287	548965	204280
7288	549072	204216
7289	549159	204145
7290	549234	204070
7291	549330	204002
7292	549448	203943
7293	549525	203868
7294	549598	203792
7295	549662	203712
7296	549760	203645
7297	549848	203574
7298	549941	203506
7299	550033	203437
7300	550093	203356
7301	550178	203284
7302	550255	203209
7303	550333	203135
7304	550411	203060
7305	550486	202985
7306	550564	202910
7307	550637	202834
7308	550705	202756
7309	550784	202682
7310	550848	202603
7311	550929	202529
7312	550986	202447
7313	551050	202368
7314	551122	202291
7315	551184	202211
7316	551248	202132
7317	551318	202054
7318	551379	201974
7319	551452	201898
7320	551520	201819
7321	551594	201744
7322	551659	201665
7323	551732	201588
7324	551803	201511
7325	551867	201432
7326	551942	201356
7327	552012	201279
7328	552066	201196
7329	552129	201116
7330	552198	201039
7331	552248	200954
7332	552336	200884
7333	552405	200806
7334	552508	200741
7335	552570	200660
7336	552626	200578
7337	552695	200500
7338	552793	200433
7339	552878	200361
7340	552943	200283
7341	553006	200203
7342	553081	200127
7343	553141	200046
7344	553195	199963
7345	553266	199886
7346	553331	199808
7347	553404	199731
7348	553479	199656
7349	553557	199581
7350	553653	199514
7351	553717	199434
7352	553782	199355
7353	553845	199275
7354	553909	199196
7355	553977	199118
